"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Kareem Hunt (CLE)","17","148","8.7","58","1","1","5","5","98","19.6","2","1","1","45.6","45.6","89.0%"
"2","Tarik Cohen (FA)","5","66","13.2","46","1","0","8","12","47","5.9","1","0","1","25.3","25.3","0.0%"
"3","Mike Gillislee (FA)","15","45","3.0","16","0","3","0","0","0","0","0","0","1","22.5","22.5","0.0%"
"4","Leonard Fournette (TB)","26","100","3.8","17","0","1","3","3","24","8.0","0","0","1","21.4","21.4","100.0%"
"5","LeSean McCoy (FA)","22","110","5.0","27","3","0","5","6","49","9.8","0","0","1","20.9","20.9","2.0%"
"6","Todd Gurley II (FA)","19","40","2.1","12","0","1","5","6","56","11.2","0","0","1","20.6","20.6","0.0%"
"7","Ty Montgomery (NE)","19","54","2.8","8","0","1","4","4","39","9.8","0","0","1","19.3","19.3","1.0%"
"8","Ezekiel Elliott (DAL)","24","104","4.3","10","0","0","5","5","36","7.2","0","0","1","19.0","19.0","99.0%"
"9","Melvin Gordon III (DEN)","18","54","3.0","21","1","0","5","6","25","5.0","1","0","1","18.9","18.9","88.0%"
"10","Dalvin Cook (MIN)","22","127","5.8","33","2","0","3","5","10","3.3","0","0","1","16.7","16.7","100.0%"
"11","Jonathan Stewart (FA)","18","65","3.6","10","0","0","2","2","17","8.5","1","0","1","16.2","16.2","0.0%"
"12","Jordan Howard (FA)","13","52","4.0","11","0","1","3","5","14","4.7","0","0","1","15.6","15.6","0.0%"
"13","Chris Thompson (FA)","3","4","1.3","4","0","0","4","5","52","13.0","1","0","1","15.6","15.6","0.0%"
"14","Theo Riddick (FA)","1","-1","-1.0","0","0","0","6","7","27","4.5","1","0","1","14.6","14.6","0.0%"
"15","Shane Vereen (FA)","0","0","0","0","0","0","9","10","51","5.7","0","0","1","14.1","14.1","0.0%"
"16","Terrance West (FA)","19","80","4.2","11","0","1","0","1","0","0","0","0","1","14.0","14.0","0.0%"
"17","Carlos Hyde (FA)","9","45","5.0","18","0","0","6","6","32","5.3","0","0","1","13.7","13.7","0.0%"
"18","David Johnson (FA)","11","23","2.1","6","0","0","6","9","67","11.2","0","1","1","13.0","13.0","0.0%"
"19","Mike Tolbert (FA)","12","42","3.5","16","0","1","1","1","12","12.0","0","0","1","12.4","12.4","0.0%"
"20","Mark Ingram II (NO)","6","17","2.8","7","0","0","5","5","54","10.8","0","0","1","12.1","12.1","16.0%"
"21","Devonta Freeman (FA)","12","37","3.1","6","0","1","2","2","2","1.0","0","0","1","11.9","11.9","0.0%"
"22","LeGarrette Blount (FA)","14","46","3.3","7","0","0","1","1","1","1.0","1","0","1","11.7","11.7","0.0%"
"23","Lamar Miller (FA)","17","65","3.8","8","0","0","2","2","31","15.5","0","0","1","11.6","11.6","0.0%"
"24","Marlon Mack (HOU)","10","24","2.4","24","1","1","1","1","21","21.0","0","0","1","11.5","11.5","29.0%"
"25","Christian McCaffrey (CAR)","13","47","3.6","11","0","0","5","7","38","7.6","0","1","1","11.5","11.5","100.0%"
"26","Isaiah Crowell (FA)","17","33","1.9","6","0","0","2","2","33","16.5","0","0","1","10.6","10.6","0.0%"
"27","Marshawn Lynch (FA)","18","76","4.2","14","0","0","1","2","16","16.0","0","0","1","10.2","10.2","0.0%"
"28","James White (FA)","10","38","3.8","10","0","0","3","5","30","10.0","0","0","1","9.8","9.8","1.0%"
"29","C.J. Anderson (FA)","20","81","4.1","18","0","0","1","3","7","7.0","0","0","1","9.8","9.8","1.0%"
"30","Tevin Coleman (NYJ)","8","16","2.0","7","0","0","4","6","42","10.5","0","0","1","9.8","9.8","0.0%"
"31","Charcandrick West (FA)","1","21","21.0","21","1","1","1","1","4","4.0","0","0","1","9.5","9.5","0.0%"
"32","Darren Sproles (FA)","2","2","1.0","2","0","0","5","8","43","8.6","0","0","1","9.5","9.5","0.0%"
"33","Giovani Bernard (TB)","7","40","5.7","23","1","0","1","2","39","39.0","0","0","1","8.9","8.9","0.0%"
"34","Bilal Powell (FA)","7","22","3.1","11","0","0","5","6","17","3.4","0","0","1","8.9","8.9","0.0%"
"35","Kerwynn Williams (FA)","5","10","2.0","4","0","1","1","1","2","2.0","0","0","1","8.2","8.2","0.0%"
"36","DeMarco Murray (FA)","12","44","3.7","21","1","0","2","2","16","8.0","0","0","1","8.0","8.0","0.0%"
"37","Alvin Kamara (NO)","7","18","2.6","5","0","0","4","6","20","5.0","0","0","1","7.8","7.8","100.0%"
"38","Le'Veon Bell (FA)","10","32","3.2","15","0","0","3","6","15","5.0","0","0","1","7.7","7.7","0.0%"
"39","Malcolm Brown (FA)","7","16","2.3","5","0","1","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"40","Ameer Abdullah (LV)","15","30","2.0","7","0","0","3","4","11","3.7","0","0","1","7.1","7.1","3.0%"
"41","Tommy Bohanon (FA)","1","0","0.0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.0%"
"42","Javorius Allen (FA)","21","71","3.4","17","0","0","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"43","Jerick McKinnon (KC)","3","5","1.7","10","0","0","3","3","32","10.7","0","0","1","6.7","6.7","3.0%"
"44","Danny Woodhead (FA)","1","4","4.0","4","0","0","3","3","33","11.0","0","0","1","6.7","6.7","41.0%"
"45","Matt Forte (FA)","6","16","2.7","8","0","0","3","5","20","6.7","0","0","1","6.6","6.6","38.0%"
"46","Tyler Ervin (FA)","3","8","2.7","6","0","0","4","5","18","4.5","0","0","1","6.6","6.6","0.0%"
"47","Chris Ivory (FA)","9","42","4.7","17","0","0","1","2","11","11.0","0","0","1","6.3","6.3","0.0%"
"48","Frank Gore (FA)","10","42","4.2","16","0","0","1","1","10","10.0","0","0","1","6.2","6.2","24.0%"
"49","Chris Carson (FA)","6","39","6.5","30","1","0","1","1","10","10.0","0","0","1","5.9","5.9","1.0%"
"50","Andre Ellington (FA)","0","0","0","0","0","0","2","3","35","17.5","0","0","1","5.5","5.5","0.0%"
"51","Joe Mixon (CIN)","8","9","1.1","8","0","0","3","3","15","5.0","0","0","1","5.4","5.4","100.0%"
"52","Paul Perkins (FA)","7","16","2.3","3","0","0","2","3","9","4.5","0","0","1","4.5","4.5","0.0%"
"53","DeAndre Washington (FA)","3","4","1.3","4","0","0","2","2","18","9.0","0","0","1","4.2","4.2","11.0%"
"54","Duke Johnson Jr. (BUF)","0","0","0","0","0","0","2","5","20","10.0","0","0","1","4.0","4.0","0.0%"
"55","Jalen Richard (FA)","5","22","4.4","9","0","0","1","1","6","6.0","0","0","1","3.8","3.8","1.0%"
"56","Austin Ekeler (LAC)","0","0","0","0","0","0","2","2","18","9.0","0","0","1","3.8","3.8","100.0%"
"57","Kyle Juszczyk (SF)","1","0","0.0","0","0","0","2","4","17","8.5","0","0","1","3.7","3.7","0.0%"
"58","Matt Dayes (FA)","3","7","2.3","3","0","0","2","2","9","4.5","0","0","1","3.6","3.6","0.0%"
"59","Jeremy Hill (FA)","6","26","4.3","12","0","0","1","1","-2","-2.0","0","0","1","3.4","3.4","0.0%"
"60","Rex Burkhead (HOU)","3","15","5.0","14","0","0","1","3","8","8.0","0","0","1","3.3","3.3","2.0%"
"61","Robert Kelley (FA)","10","30","3.0","6","0","0","0","1","0","0","0","0","1","3.0","3.0","0.0%"
"62","Derrick Henry (TEN)","6","25","4.2","8","0","0","0","0","0","0","0","0","1","2.5","2.5","100.0%"
"63","Orleans Darkwa (FA)","3","14","4.7","12","0","0","1","1","-1","-1.0","0","0","1","2.3","2.3","0.0%"
"64","Dwayne Washington (NO)","6","22","3.7","6","0","0","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"65","Jamaal Charles (FA)","10","40","4.0","12","0","0","0","1","0","0","0","1","1","2.0","2.0","0.0%"
"66","Wendell Smallwood (FA)","4","4","1.0","3","0","0","1","1","5","5.0","0","0","1","1.9","1.9","0.0%"
"67","Adrian Peterson (FA)","6","18","3.0","9","0","0","0","1","0","0","0","0","1","1.8","1.8","4.0%"
"68","Patrick DiMarco (FA)","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.0%"
"69","Robert Turbin (FA)","2","7","3.5","5","0","0","1","1","-4","-4.0","0","0","1","1.3","1.3","0.0%"
"70","James Conner (ARI)","4","11","2.8","5","0","0","0","0","0","0","0","0","1","1.1","1.1","99.0%"
"71","Matt Breida (NYG)","4","11","2.8","5","0","0","0","0","0","0","0","0","1","1.1","1.1","1.0%"
"72","C.J. Prosise (FA)","4","11","2.8","8","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"73","Branden Oliver (FA)","4","10","2.5","6","0","0","0","1","0","0","0","0","1","1.0","1.0","0.0%"
"74","Jamaal Williams (DET)","2","9","4.5","6","0","0","0","0","0","0","0","0","1","0.9","0.9","39.0%"
"75","Dion Lewis (FA)","2","9","4.5","5","0","0","0","0","0","0","0","0","1","0.9","0.9","2.0%"
"76","Michael Burton (KC)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"77","Latavius Murray (FA)","2","6","3.0","3","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"78","D'Onta Foreman (CAR)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","11.0%"
"79","Eddie Lacy (FA)","5","3","0.6","6","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"80","John Kuhn (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"81","Justin Davis (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"82","Fozzy Whittaker (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"83","Alfred Morris (FA)","4","1","0.3","4","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"84","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jordan Todman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Cordarrelle Patterson (ATL)","1","5","5.0","5","0","0","1","1","2","2.0","0","0","1","0.0","0.0","89.0%"
"88","Benny Cunningham Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","James Develin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"93","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Devante Mays (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Elijah McGuire (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","De'Angelo Henderson Sr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Shane Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Derrick Coleman (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"106","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Joe Banyard (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","David Fluellen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Jay Prosch (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Rod Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.0%"
"114","Corey Grant (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Aaron Ripkowski (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Terron Ward (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Jalston Fowler (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Terrell Watson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""